id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1500033374974476288,1500033374974476288,2022-03-05 18:00:00 東京 (標準時),2022-03-05,18:00:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと22時からは🌟  🐰SEKIRO🐰  逃げるなと言われ続けて はや二年  今回は0から、必ずやクリアしてみせるぺこ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️  PEKORO行きます。  ▽待機所▽  https://t.co/bDmM7VLBCi  https://t.co/Qq3aJRCXr7,ja,[],['https://youtu.be/cty3uzd6a6w'],['https://pbs.twimg.com/media/FNEW-aeacAEJlxg.jpg'],324,1632,7448,[],[],https://twitter.com/usadapekora/status/1500033374974476288,False,,1,https://pbs.twimg.com/media/FNEW-aeacAEJlxg.jpg,,,,,,,[],,,,
1500005040836460550,1500005040836460550,2022-03-05 16:07:25 東京 (標準時),2022-03-05,16:07:25,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今晩は2年越しのSEKIRO。 ぺこちゃん逃げへんで～～～🐰,ja,[],[],[],399,1257,11680,[],[],https://twitter.com/usadapekora/status/1500005040836460550,False,,0,,,,,,,,[],,,,
1499735081572655116,1499735081572655116,2022-03-04 22:14:41 東京 (標準時),2022-03-04,22:14:41,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,写ルンです…なにがうつるんです？ もしかして幽霊？心霊現象？ 心霊写真ってよく聞くぺこだけどぺこーらは一度も見たことない。 みんなはある？時々テレビとかでやってるけどあれってマジなの？ いわこてじまいわこてじま はああああああああああああああああああああああああああああああああああ,ja,[],[],[],263,1433,5426,[],[],https://twitter.com/usadapekora/status/1499735081572655116,False,https://twitter.com/usadapekora/status/1499713448229609474,0,,,,,,,,[],,,,
1499713448229609474,1499713448229609474,2022-03-04 20:48:44 東京 (標準時),2022-03-04,20:48:44,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと22時からは🌟  📷写るんです📷  昔大流行した 「恐怖の森」作者さんの新作ホラー‼️  ひいいいいいいいい！！！！！！！！ 「アノ顔」はぺこらでも知ってるぺこ😱  ガンバルゾ！！！！！！！！！！！  ▽待機所▽  https://t.co/pzMXJOs4D1  https://t.co/E4z26WC2Ps,ja,[],['https://youtu.be/GAaEDinhhCA'],['https://pbs.twimg.com/media/FNAML9EaMAEFUnp.jpg'],300,1148,5245,[],[],https://twitter.com/usadapekora/status/1499713448229609474,False,,1,https://pbs.twimg.com/media/FNAML9EaMAEFUnp.jpg,,,,,,,[],,,,
1499705158280032256,1499704992823132163,2022-03-04 20:15:47 東京 (標準時),2022-03-04,20:15:47,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ゲームやります！！！！！！！！！！！！,ja,[],[],[],206,517,5556,[],[],https://twitter.com/usadapekora/status/1499705158280032256,False,,0,,,,,,,,[],,,,
1499704992823132163,1499704992823132163,2022-03-04 20:15:08 東京 (標準時),2022-03-04,20:15:08,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,えー、今日はamazon商品を紹介する企画をやろうと思ってたんですが、ケチすぎてお菓子ばかりになってしまったので後日またやろうと思います。,ja,[],[],[],457,1241,14357,[],[],https://twitter.com/usadapekora/status/1499704992823132163,False,,0,,,,,,,,[],,,,
1499687208764440579,1499687208764440579,2022-03-04 19:04:28 東京 (標準時),2022-03-04,19:04:28,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ロボ子先輩の4周年記念LIVEにぺこーらもちょっとだけお呼ばれしました！！ 4周年おめでとうございます🥳,ja,[],[],[],197,960,5501,[],[],https://twitter.com/usadapekora/status/1499687208764440579,False,https://twitter.com/robocosan/status/1498962125695320067,0,,,,,,,,[],,,,
1499673886799327232,1499672145819222022,2022-03-04 18:11:31 東京 (標準時),2022-03-04,18:11:31,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,スライム肉まん🤤  https://t.co/bfWZSeNWnG,ja,[],[],['https://pbs.twimg.com/media/FM_pczEaMAADMUc.jpg'],240,723,7649,[],[],https://twitter.com/usadapekora/status/1499673886799327232,False,,1,https://pbs.twimg.com/media/FM_pczEaMAADMUc.jpg,,,,,,,[],,,,
1499672145819222022,1499672145819222022,2022-03-04 18:04:36 東京 (標準時),2022-03-04,18:04:36,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ドラクエ巡りしてきた‼️  https://t.co/Rq46VlgK6E,ja,[],[],['https://pbs.twimg.com/media/FM_nf1vaMAo05r2.jpg'],454,2101,22851,[],[],https://twitter.com/usadapekora/status/1499672145819222022,False,,1,https://pbs.twimg.com/media/FM_nf1vaMAo05r2.jpg,,,,,,,[],,,,
1499374286288863236,1499374286288863236,2022-03-03 22:21:01 東京 (標準時),2022-03-03,22:21:01,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,γボス討伐YATTAAAAAAAA!!😆 あっという間だったけどめっちゃめちゃ強かったぺこ‼️これは次回はより強いやつを倒すしかない！！！！！！  突発で参加してくれたみんな本当にありがとうございました✨✨ やっぱり大人数緊張したｗｗｗ,ja,[],[],[],375,1043,9555,[],[],https://twitter.com/usadapekora/status/1499374286288863236,False,,0,,,,,,,,[],,,,
1499358168488448002,1499358168488448002,2022-03-03 21:16:58 東京 (標準時),2022-03-03,21:16:58,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,みんな急だったのに集まってくれて… ありがとう、こんなことになるとは思わなかったけど。 みんなで力を合わせて笑顔で… いっぱい散ろうと思います！それでは。。。 ホロARK最初のボス戦… よろぺこちゃんです！,ja,[],[],[],296,1669,6562,[],[],https://twitter.com/usadapekora/status/1499358168488448002,False,https://twitter.com/usadapekora/status/1499338903534579717,0,,,,,,,,[],,,,
1499339166555193350,1499338903534579717,2022-03-03 20:01:28 東京 (標準時),2022-03-03,20:01:28,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,やむなく参加できなかった人とかもいるので成功したら後日またいきたい！！,ja,[],[],[],130,473,3977,[],[],https://twitter.com/usadapekora/status/1499339166555193350,False,,0,,,,,,,,[],,,,
1499338903534579717,1499338903534579717,2022-03-03 20:00:25 東京 (標準時),2022-03-03,20:00:25,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと21時からは🌟  🦖ARK LOST ISLAND🦖  みんな…！！！！！！！！！ 仲間が来てくれました…😭✨  今日はみんなでロストアイランドのボスに挑むぺこ！！！！！！！！！！！！！！！！！ 負けられない戦いがここにある！！  ▽待機所▽  https://t.co/WUotSNrZK9  https://t.co/imHGb9nHnT,ja,[],['https://youtu.be/-GI1bICcCfI'],['https://pbs.twimg.com/media/FM63vW0akAA7PPs.jpg'],373,1878,9245,[],[],https://twitter.com/usadapekora/status/1499338903534579717,False,,1,https://pbs.twimg.com/media/FM63vW0akAA7PPs.jpg,,,,,,,[],,,,
1499009139908907013,1499009139908907013,2022-03-02 22:10:03 東京 (標準時),2022-03-02,22:10:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,はやりに流行っておりますこのゲーム。 だって面白いぺこなんだもん、仕方ないよ。 大流行のヴァンパイアをぺこちゃんも思う存分楽しもうと思うぺこ。 今日は新ステージがきたらしいぺこだから誰がはやくクリアできるか勝負ぺこだあ！ まぁ、ぺこーらなんだろうけど！  めざせ30分以上生き残れ！！！,ja,[],[],[],255,1529,6284,[],[],https://twitter.com/usadapekora/status/1499009139908907013,False,https://twitter.com/usadapekora/status/1498963239681785858,0,,,,,,,,[],,,,
1498963239681785858,1498963239681785858,2022-03-02 19:07:40 東京 (標準時),2022-03-02,19:07:40,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと22時からは🌟  🍜Vampire Survivors🍜  待ちに待ったアプデがきｔらああああああああ！！！！！！！！！！  今日は新ステージをクリア✨✨ そして新キャラ新武器で遊んでみたいぺこ❣  ▽待機所▽  https://t.co/INFyFYzUGp  https://t.co/HfvosYo5BD,ja,[],['https://youtu.be/TsZi1MuVuv4'],['https://pbs.twimg.com/media/FM1issEaUAMQeIs.jpg'],282,1216,5800,[],[],https://twitter.com/usadapekora/status/1498963239681785858,False,,1,https://pbs.twimg.com/media/FM1issEaUAMQeIs.jpg,,,,,,,[],,,,
1498697192747732992,1498697192747732992,2022-03-02 01:30:29 東京 (標準時),2022-03-02,01:30:29,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日も遅い時間まで((꜆꜄•̀ω•́)꜆꜄꜆ｱﾘｱﾘｱﾘ,ja,[],[],[],402,901,11794,[],[],https://twitter.com/usadapekora/status/1498697192747732992,False,,0,,,,,,,,[],,,,
1495456617407873024,1495456617407873024,2022-02-21 02:53:36 東京 (標準時),2022-02-21,02:53:36,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,8時に寝て今起きた( ⊙ω⊙ ),ja,[],[],[],939,1174,16808,[],[],https://twitter.com/usadapekora/status/1495456617407873024,False,,0,,,,,,,,[],,,,
1495077605531590659,1495077605531590659,2022-02-20 01:47:33 東京 (標準時),2022-02-20,01:47:33,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ぺこらの配信がないと暇だなぁ😵‍💫,ja,[],[],[],996,1787,25179,[],[],https://twitter.com/usadapekora/status/1495077605531590659,False,,0,,,,,,,,[],,,,
1495033022227566592,1495033022227566592,2022-02-19 22:50:23 東京 (標準時),2022-02-19,22:50:23,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,🥕企画募集🥕  &lt; これ試しに買ってみたいけど怖いな… &lt; これめっちゃオススメ商品です‼️  そんな商品をぺこらが買って レビューする企画をやります✨✨  🐰＃pekozon で大募集するぺこ！ みんなよかったら教えてね🌟  https://t.co/ERGg0OyhZj,ja,[],[],['https://pbs.twimg.com/media/FL9p9SkakAERmvC.jpg'],403,2532,15079,['pekozon'],[],https://twitter.com/usadapekora/status/1495033022227566592,False,,1,https://pbs.twimg.com/media/FL9p9SkakAERmvC.jpg,,,,,,,[],,,,
1494794166416842754,1494794166416842754,2022-02-19 07:01:15 東京 (標準時),2022-02-19,07:01:15,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,おはぺこ！おなかすいた！,ja,[],[],[],897,1268,19237,[],[],https://twitter.com/usadapekora/status/1494794166416842754,False,,0,,,,,,,,[],,,,
1494620295357165570,1494618563944288258,2022-02-18 19:30:21 東京 (標準時),2022-02-18,19:30:21,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,なんか休み中に限って告知多くないぺこか？,ja,[],[],[],251,527,5227,[],[],https://twitter.com/usadapekora/status/1494620295357165570,False,,0,,,,,,,,[],,,,
1494618563944288258,1494618563944288258,2022-02-18 19:23:28 東京 (標準時),2022-02-18,19:23:28,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ねんどろいど兎田ぺこら なんとAmazonだともう売り切れちゃったみたいぺこ‼️ありがとう☺️  一応グッスマさんの公式サイトならまだできるみたいだからお知らせじゃ(`ω´)  https://t.co/nqocmRTKyt  https://t.co/jOZ86t9lQN,ja,[],['https://goodsmileshop.com/ja/p/GSC_JP_03846'],['https://pbs.twimg.com/media/FL3zqQtagAELXRN.jpg'],311,2299,14374,[],[],https://twitter.com/usadapekora/status/1494618563944288258,False,,1,https://pbs.twimg.com/media/FL3zqQtagAELXRN.jpg,,,,,,,[],,,,
1494469449256419328,1494469449256419328,2022-02-18 09:30:57 東京 (標準時),2022-02-18,09:30:57,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,💓🐰予約開始🐰💓  みんな！！！！！！！！！！ぺこーらのねんどろいどがついに今日から予約開始ぺこ！！！！！！！！！！！！！！！ 詳細はお昼頃にグッドスマイルカンパニーさんの公式サイトをcheck❣️,ja,[],[],[],370,2271,11343,[],[],https://twitter.com/usadapekora/status/1494469449256419328,False,https://twitter.com/gsc_kahotan/status/1494220068237963266,0,,,,,,,,[],,,,
1494438822649942016,1494438822649942016,2022-02-18 07:29:15 東京 (標準時),2022-02-18,07:29:15,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,おはぺこ(っ◜ω◝ｃ),ja,[],[],[],1200,1316,18139,[],[],https://twitter.com/usadapekora/status/1494438822649942016,False,,0,,,,,,,,[],,,,
1494250781675245571,1494250781675245571,2022-02-17 19:02:02 東京 (標準時),2022-02-17,19:02:02,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ゲームストリーマーアワード2021 ″話題賞″をいただきました！！！  ありがとうございますぺこ🙇‍♀️✨✨  https://t.co/zPflwobjMT,ja,[],[],['https://pbs.twimg.com/media/FLylKfjaQAoqLF3.jpg'],1244,5917,38321,[],[],https://twitter.com/usadapekora/status/1494250781675245571,False,,1,https://pbs.twimg.com/media/FLylKfjaQAoqLF3.jpg,,,,,,,[],,,,
1494240170451025920,1494240170451025920,2022-02-17 18:19:52 東京 (標準時),2022-02-17,18:19:52,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ゲームストリーマーアワードとな！？  https://t.co/ghLiIrsomO,ja,[],['https://youtu.be/lw6nyfnfxh0'],[],334,987,6749,[],[],https://twitter.com/usadapekora/status/1494240170451025920,False,,0,,,,,,,,[],,,,
1494170273285013505,1494170273285013505,2022-02-17 13:42:08 東京 (標準時),2022-02-17,13:42:08,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,アキロゼ先輩のライブに出演させていただきますぺこ！！！！！！！！✌️💙 今日です！！！！！！！！！！！！,ja,[],[],[],337,1385,8496,[],[],https://twitter.com/usadapekora/status/1494170273285013505,False,https://twitter.com/akirosenthal/status/1493972415738953734,0,,,,,,,,[],,,,
1493921194449698819,1493921194449698819,2022-02-16 21:12:23 東京 (標準時),2022-02-16,21:12:23,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,こないだノエールがくれたやつ😃✨  配信で言おうと思ってたんだけど、お土産を選ぶときにぺこらもこのメタモン自分用に買うか死ぬほど迷ったやつだったから渡されたとき腰抜かしたぺこ！  https://t.co/49hwrlmlCF,ja,[],[],['https://pbs.twimg.com/media/FLt5aEqagAMPuyw.jpg'],466,1598,15506,[],[],https://twitter.com/usadapekora/status/1493921194449698819,False,,1,https://pbs.twimg.com/media/FLt5aEqagAMPuyw.jpg,,,,,,,[],,,,
1493883399144341506,1493879213463851010,2022-02-16 18:42:12 東京 (標準時),2022-02-16,18:42:12,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,昨日改めて有名な病院で診てもらったけどやっぱりただの使いすぎだった！ 多分2~3日で治ると思うから大げさにとらえないでぺこな👍  配信できないのめっちゃ辛いけどノドが悪いと喋りづらくてそれはそれで悲しいからからばっちし治してくる🥺,ja,[],[],[],480,1308,10221,[],[],https://twitter.com/usadapekora/status/1493883399144341506,False,,0,,,,,,,,[],,,,
1493879213463851010,1493879213463851010,2022-02-16 18:25:34 東京 (標準時),2022-02-16,18:25:34,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,🥕お知らせ🥕  ご存知の通り最近ノドが枯れ気味だったんだけど、ちょこちょこ休みしたくないから一旦完治するまで配信をお休みすることに決めたぺこ！  さみしいと思うけど待っててね😭  https://t.co/z6o7EefjpG,ja,[],[],['https://pbs.twimg.com/media/FLtTObQagAAk3LY.jpg'],1712,5159,37611,[],[],https://twitter.com/usadapekora/status/1493879213463851010,False,,1,https://pbs.twimg.com/media/FLtTObQagAAk3LY.jpg,,,,,,,[],,,,
1493709353421258752,1493706688289030151,2022-02-16 07:10:36 東京 (標準時),2022-02-16,07:10:36,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,A賞とかB賞はもちろんなんだけど、一番左のマグカップとザメハタオルがお気に入りぺこ😍,ja,[],[],[],142,475,5205,[],[],https://twitter.com/usadapekora/status/1493709353421258752,False,,0,,,,,,,,[],,,,
1493706688289030151,1493706688289030151,2022-02-16 07:00:00 東京 (標準時),2022-02-16,07:00:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,イエイイエイイエイイエイウォウウォウウォウウォウ！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！ #ドラクエくじ  https://t.co/d0SRGrdIo1,ja,[],[],['https://pbs.twimg.com/media/FLphcm1aMAA_l0V.jpg'],587,1855,18346,['ドラクエくじ'],[],https://twitter.com/usadapekora/status/1493706688289030151,False,,1,https://pbs.twimg.com/media/FLphcm1aMAA_l0V.jpg,,,,,,,[],,,,
1493524101742620676,1493524101742620676,2022-02-15 18:54:28 東京 (標準時),2022-02-15,18:54:28,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ムーナの凸待ち、ひと言でも行きたいと思ってたんだけど声が枯れてしもたぺこ😭 I'm sorry!Happy Birthday Moona🎉🎉  https://t.co/i50r0TM2CY,ja,[],['https://youtu.be/Ni0FV0g3E0Q'],[],364,1535,11981,[],[],https://twitter.com/usadapekora/status/1493524101742620676,False,,0,,,,,,,,[],,,,
1493416523725164547,1493416523725164547,2022-02-15 11:47:00 東京 (標準時),2022-02-15,11:47:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,こんぺこ～～～☀ 昨日は眠い目擦ってしっかりと自宅に帰りやした！  オフコラボ楽しかったね☺️ よきバレンタインだったぺこ！！！ みんなもノエールも本当にありがとう❣,ja,[],[],[],538,1197,12365,[],[],https://twitter.com/usadapekora/status/1493416523725164547,False,,0,,,,,,,,[],,,,
1493271950818693121,1493271950818693121,2022-02-15 02:12:31 東京 (標準時),2022-02-15,02:12:31,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,楽しかったぺこ〜〜〜〜〜〜⚔️兎,ja,[],[],[],451,1028,13200,[],[],https://twitter.com/usadapekora/status/1493271950818693121,False,,0,,,,,,,,[],,,,
1493218112250183680,1493218112250183680,2022-02-14 22:38:35 東京 (標準時),2022-02-14,22:38:35,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあとここだよおおおおおおおおお🏺,ja,[],[],[],246,1181,6756,[],[],https://twitter.com/usadapekora/status/1493218112250183680,False,https://twitter.com/shiroganenoel/status/1493215273167769600,0,,,,,,,,[],,,,
1489551822671196160,1489551822671196160,2022-02-04 19:50:03 東京 (標準時),2022-02-04,19:50:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと21時からは🌟  🦖ARK LOST ISLAND🦖  ついに…海進出ぺこおおおおお！！！  LOST ISLANDの海にはどんなお宝が眠っているんだいっ！！！！！！！！！！！！！！✨✨ ありったけの夢をかき集めにいくぺこ❣  ▽待機所▽  https://t.co/LCof7FzrvW  https://t.co/II8cH1bh3L,ja,[],['https://youtu.be/vLHUaHT7jGI'],['https://pbs.twimg.com/media/FKvzAn2acAUNHpr.jpg'],253,1255,6631,[],[],https://twitter.com/usadapekora/status/1489551822671196160,False,,1,https://pbs.twimg.com/media/FKvzAn2acAUNHpr.jpg,,,,,,,[],,,,
1489214028505546753,1489214028505546753,2022-02-03 21:27:47 東京 (標準時),2022-02-03,21:27:47,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあとすぐ21時30分から🌟  メンバー限定で 『まどか☆マギカ 叛逆の物語』  よかったら一緒に観てぺこな🥕  ▽待機所▽  https://t.co/gfkLlgJdrP  https://t.co/DUZ4i8I558,ja,[],['https://youtu.be/ida0dch8vvY'],['https://pbs.twimg.com/media/FKrAQ-QakAIYnAn.jpg'],179,861,4234,[],[],https://twitter.com/usadapekora/status/1489214028505546753,False,,1,https://pbs.twimg.com/media/FKrAQ-QakAIYnAn.jpg,,,,,,,[],,,,
1489211674955374593,1489211674955374593,2022-02-03 21:18:26 東京 (標準時),2022-02-03,21:18:26,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,にんじんって…  美味しいなぁ！！！！！！！！✨✨,ja,[],[],[],446,1261,12566,[],[],https://twitter.com/usadapekora/status/1489211674955374593,False,,0,,,,,,,,[],,,,
1489194913157693442,1489194913157693442,2022-02-03 20:11:49 東京 (標準時),2022-02-03,20:11:49,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,人参嫌いな子いる？ 人参ってとてもおいしいんだよ？ 生で食べるのもよし！焼いて食べるのもよし！スティックサラダにするのもよし！ 人参…1時間で3本も食べちゃったらベータカロチンが過剰摂取しちゃうけど大丈夫だよね？ きっと美容にいいんだろうな！ 女子のみなさんぜひ一緒に生人参食べません？,ja,[],[],[],299,1844,6521,[],[],https://twitter.com/usadapekora/status/1489194913157693442,False,https://twitter.com/usadapekora/status/1489162939688898562,0,,,,,,,,[],,,,
1489162939688898562,1489162939688898562,2022-02-03 18:04:46 東京 (標準時),2022-02-03,18:04:46,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと20時からは🌟  🥕にんじん３本1時間で食べきる🥕  今日はコラボグッズ『桶にんじん』にちなんで、制限時間1時間でニンジン3本食べきろうと思うぺこ‼️  兎だから余裕だろと思っているあなた、そんなことはない。 ニンジン嫌いの子供たち、見ててくれ‼️  ▽待機所▽  https://t.co/j7UyMkLbye  https://t.co/ZlyxtRxyI7,ja,[],['https://youtu.be/CCP8IfwHFzU'],['https://pbs.twimg.com/media/FKqQUpOUYAYexRe.jpg'],337,1796,7379,[],[],https://twitter.com/usadapekora/status/1489162939688898562,False,,1,https://pbs.twimg.com/media/FKqQUpOUYAYexRe.jpg,,,,,,,[],,,,
1489131225033764865,1489131225033764865,2022-02-03 15:58:45 東京 (標準時),2022-02-03,15:58:45,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,なんでよりにもよって節分にニンジン丸ごと食べるんだろう,ja,[],[],[],566,1758,17724,[],[],https://twitter.com/usadapekora/status/1489131225033764865,False,,0,,,,,,,,[],,,,
1488865819131932674,1488865819131932674,2022-02-02 22:24:07 東京 (標準時),2022-02-02,22:24:07,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ポルっちゃんとの狩りたのしかた🥳 そして久しぶりのモンハンで裸装備狩猟に目覚めてしまったぺこ❗️熱かった❗️ #ぺこらとポルカ,ja,[],[],[],282,877,7925,['ぺこらとポルカ'],[],https://twitter.com/usadapekora/status/1488865819131932674,False,,0,,,,,,,,[],,,,
1488832877030612993,1488832877030612993,2022-02-02 20:13:13 東京 (標準時),2022-02-02,20:13:13,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日はついにポルカちゃんと狩猟にいく… 一体どんな強敵が待っているのだろうか。 でも、大丈夫、先輩が今日はいいところを見せてやりましょうかと… 可愛い後輩を思うばかりに、おいしいお肉をやく。 そう、フェネックの肉を食べよう！みんなで今日もご飯にありつけて感謝！感謝の一日でした。,ja,[],[],[],250,1489,5826,[],[],https://twitter.com/usadapekora/status/1488832877030612993,False,https://twitter.com/usadapekora/status/1488809730940485640,0,,,,,,,,[],,,,
1488809730940485640,1488809730940485640,2022-02-02 18:41:15 東京 (標準時),2022-02-02,18:41:15,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと20時からは🌟  ⚔ポルカちゃんとモンハンライズ⚔  なんやかんやでポルカちゃんと初コラボきｔらああああああああああああああああ！！！  やるのは超久しぶりのモンハン✨✨ 一緒に狩りしたり、これは秘密だけど裸装備で対決とかもしてみたいぺこ❣  ▽待機所▽  https://t.co/WiiXfhGfoz  https://t.co/bJbaX0un02,ja,[],['https://youtu.be/Zm_U0hERd5k'],['https://pbs.twimg.com/media/FKlPRRHaUAIybQ2.jpg'],289,1359,6018,[],[],https://twitter.com/usadapekora/status/1488809730940485640,False,,1,https://pbs.twimg.com/media/FKlPRRHaUAIybQ2.jpg,,,,,,,[],,,,
1488776959077523458,1488776959077523458,2022-02-02 16:31:01 東京 (標準時),2022-02-02,16:31:01,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,えー、兎田ぺこら 今どき女子のオシャレ雑誌『anan』にて 紹介していただきました😍,ja,[],[],[],357,1904,10021,[],[],https://twitter.com/usadapekora/status/1488776959077523458,False,https://twitter.com/anan_mag/status/1488648357518233602,0,,,,,,,,[],,,,
1488743651962277891,1488743651962277891,2022-02-02 14:18:40 東京 (標準時),2022-02-02,14:18:40,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ンフフフ 楽しみですねェ🥰,ja,[],[],[],245,673,4822,[],[],https://twitter.com/usadapekora/status/1488743651962277891,False,https://twitter.com/kingdomthemovie/status/1488226247180107776,0,,,,,,,,[],,,,
1488515182590853126,1488515182590853126,2022-02-01 23:10:49 東京 (標準時),2022-02-01,23:10:49,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,晩御飯は勝利の ハンバァァァァァァァァァァグ🤠✨,ja,[],[],[],383,923,10089,[],[],https://twitter.com/usadapekora/status/1488515182590853126,False,,0,,,,,,,,[],,,,
